invoice_id,month,property_id,property_name,district,manager,unit_id,tenant_id,tenant_name,due_date,rent_billed,amount_paid,balance,paid_date,payment_status,days_late,aging_bucket
"INV-00980","2026-08","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U02","T082","Emre Koc","2026-08-05","1375","1375","0","2026-08-02","Paid","0","Current"
"INV-00981","2026-09","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U02","T082","Emre Koc","2026-09-05","1375","1375","0","2026-09-10","Paid","5","Current"
"INV-00982","2026-10","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U02","T082","Emre Koc","2026-10-05","1375","1375","0","2026-10-09","Paid","4","Current"
"INV-00983","2026-11","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U02","T082","Emre Koc","2026-11-05","1375","1375","0","2026-11-06","Paid","1","Current"
"INV-00984","2026-12","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U02","T082","Emre Koc","2026-12-05","1375","1375","0","2026-12-04","Paid","0","Current"
"INV-00985","2026-01","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U03","T083","Elif Yilmaz","2026-01-05","1250","1250","0","2026-01-07","Paid","2","Current"
"INV-00986","2026-02","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U03","T083","Elif Yilmaz","2026-02-05","1250","1250","0","2026-02-04","Paid","0","Current"
"INV-00987","2026-03","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U03","T083","Elif Yilmaz","2026-03-05","1250","793","457","2026-03-23","Partial","301","90+ Days"
"INV-00988","2026-04","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U03","T083","Elif Yilmaz","2026-04-05","1250","1250","0","2026-04-05","Paid","0","Current"
"INV-00989","2026-05","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U03","T083","Elif Yilmaz","2026-05-05","1250","1250","0","2026-05-17","Paid Late","12","Current"
"INV-00990","2026-06","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U03","T083","Elif Yilmaz","2026-06-05","1250","1250","0","2026-06-04","Paid","0","Current"
"INV-00991","2026-07","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U03","T083","Elif Yilmaz","2026-07-05","1250","1250","0","2026-07-11","Paid","6","Current"
"INV-00992","2026-08","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U03","T083","Elif Yilmaz","2026-08-05","1250","1250","0","2026-08-21","Paid Late","16","Current"
"INV-00993","2026-09","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U03","T083","Elif Yilmaz","2026-09-05","1250","1250","0","2026-09-03","Paid","0","Current"
"INV-00994","2026-10","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U03","T083","Elif Yilmaz","2026-10-05","1250","1250","0","2026-10-07","Paid","2","Current"
"INV-00995","2026-11","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U03","T083","Elif Yilmaz","2026-11-05","1250","1250","0","2026-11-06","Paid","1","Current"
"INV-00996","2026-12","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U03","T083","Elif Yilmaz","2026-12-05","1250","1250","0","2026-12-05","Paid","0","Current"
"INV-00997","2026-01","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U04","T084","Derya Celik","2026-01-05","1400","1400","0","2026-01-17","Paid Late","12","Current"
"INV-00998","2026-02","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U04","T084","Derya Celik","2026-02-05","1400","1400","0","2026-02-03","Paid","0","Current"
"INV-00999","2026-03","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U04","T084","Derya Celik","2026-03-05","1400","1400","0","2026-03-04","Paid","0","Current"
"INV-01000","2026-04","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U04","T084","Derya Celik","2026-04-05","1400","1400","0","2026-04-07","Paid","2","Current"
"INV-01001","2026-05","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U04","T084","Derya Celik","2026-05-05","1400","1400","0","2026-05-05","Paid","0","Current"
"INV-01002","2026-06","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U04","T084","Derya Celik","2026-06-05","1400","1400","0","2026-06-06","Paid","1","Current"
"INV-01003","2026-07","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U04","T084","Derya Celik","2026-07-05","1400","1400","0","2026-07-19","Paid Late","14","Current"
"INV-01004","2026-08","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U04","T084","Derya Celik","2026-08-05","1400","1400","0","2026-08-02","Paid","0","Current"
"INV-01005","2026-09","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U04","T084","Derya Celik","2026-09-05","1400","1400","0","2026-09-09","Paid","4","Current"
"INV-01006","2026-10","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U04","T084","Derya Celik","2026-10-05","1400","1400","0","2026-10-11","Paid","6","Current"
"INV-01007","2026-11","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U04","T084","Derya Celik","2026-11-05","1400","1400","0","2026-11-03","Paid","0","Current"
"INV-01008","2026-12","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U04","T084","Derya Celik","2026-12-05","1400","1400","0","2026-12-04","Paid","0","Current"
"INV-01009","2026-01","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U05","T085","Zeynep Aydin","2026-01-05","1475","1475","0","2026-01-10","Paid","5","Current"
"INV-01010","2026-02","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U05","T085","Zeynep Aydin","2026-02-05","1475","1475","0","2026-02-14","Paid Late","9","Current"
"INV-01011","2026-03","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U05","T085","Zeynep Aydin","2026-03-05","1475","1475","0","2026-03-04","Paid","0","Current"
"INV-01012","2026-04","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U05","T085","Zeynep Aydin","2026-04-05","1475","1475","0","2026-04-11","Paid","6","Current"
"INV-01013","2026-05","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U05","T085","Zeynep Aydin","2026-05-05","1475","1475","0","2026-05-10","Paid","5","Current"
"INV-01014","2026-06","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U05","T085","Zeynep Aydin","2026-06-05","1475","1475","0","2026-06-11","Paid","6","Current"
"INV-01015","2026-07","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U05","T085","Zeynep Aydin","2026-07-05","1475","1475","0","2026-07-07","Paid","2","Current"
"INV-01016","2026-08","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U05","T085","Zeynep Aydin","2026-08-05","1475","0","1475","","Unpaid","148","90+ Days"
"INV-01017","2026-09","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U05","T085","Zeynep Aydin","2026-09-05","1475","1475","0","2026-09-14","Paid Late","9","Current"
"INV-01018","2026-10","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U05","T085","Zeynep Aydin","2026-10-05","1475","1475","0","2026-10-04","Paid","0","Current"
"INV-01019","2026-11","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U05","T085","Zeynep Aydin","2026-11-05","1475","1475","0","2026-11-11","Paid","6","Current"
"INV-01020","2026-12","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U05","T085","Zeynep Aydin","2026-12-05","1475","1475","0","2026-12-07","Paid","2","Current"
"INV-01021","2026-01","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U06","T086","Can Celik","2026-01-05","1450","1450","0","2026-01-07","Paid","2","Current"
"INV-01022","2026-02","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U06","T086","Can Celik","2026-02-05","1450","1450","0","2026-02-06","Paid","1","Current"
"INV-01023","2026-03","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U06","T086","Can Celik","2026-03-05","1450","1450","0","2026-03-06","Paid","1","Current"
"INV-01024","2026-04","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U06","T086","Can Celik","2026-04-05","1450","1450","0","2026-04-22","Paid Late","17","Current"
"INV-01025","2026-05","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U06","T086","Can Celik","2026-05-05","1450","1450","0","2026-05-20","Paid Late","15","Current"
"INV-01026","2026-06","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U06","T086","Can Celik","2026-06-05","1450","1450","0","2026-06-05","Paid","0","Current"
"INV-01027","2026-07","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U06","T086","Can Celik","2026-07-05","1450","1450","0","2026-07-02","Paid","0","Current"
"INV-01028","2026-08","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U06","T086","Can Celik","2026-08-05","1450","1450","0","2026-08-06","Paid","1","Current"
"INV-01029","2026-09","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U06","T086","Can Celik","2026-09-05","1450","1450","0","2026-09-06","Paid","1","Current"
"INV-01030","2026-10","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U06","T086","Can Celik","2026-10-05","1450","1450","0","2026-10-09","Paid","4","Current"
"INV-01031","2026-11","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U06","T086","Can Celik","2026-11-05","1450","1450","0","2026-11-08","Paid","3","Current"
"INV-01032","2026-12","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U06","T086","Can Celik","2026-12-05","1450","1450","0","2026-12-11","Paid","6","Current"
"INV-01033","2026-01","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U07","T087","Selin Aydin","2026-01-05","1525","1525","0","2026-01-02","Paid","0","Current"
"INV-01034","2026-02","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U07","T087","Selin Aydin","2026-02-05","1525","1525","0","2026-02-16","Paid Late","11","Current"
"INV-01035","2026-03","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U07","T087","Selin Aydin","2026-03-05","1525","1525","0","2026-03-08","Paid","3","Current"
"INV-01036","2026-04","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U07","T087","Selin Aydin","2026-04-05","1525","1525","0","2026-04-03","Paid","0","Current"
"INV-01037","2026-05","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U07","T087","Selin Aydin","2026-05-05","1525","1525","0","2026-05-03","Paid","0","Current"
"INV-01038","2026-06","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U07","T087","Selin Aydin","2026-06-05","1525","1525","0","2026-06-15","Paid Late","10","Current"
"INV-01039","2026-07","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U07","T087","Selin Aydin","2026-07-05","1525","1525","0","2026-07-06","Paid","1","Current"
"INV-01040","2026-08","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U07","T087","Selin Aydin","2026-08-05","1525","1525","0","2026-08-09","Paid","4","Current"
"INV-01041","2026-09","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U07","T087","Selin Aydin","2026-09-05","1525","1525","0","2026-09-16","Paid Late","11","Current"
"INV-01042","2026-10","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U07","T087","Selin Aydin","2026-10-05","1525","1525","0","2026-10-10","Paid","5","Current"
"INV-01043","2026-11","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U07","T087","Selin Aydin","2026-11-05","1525","1525","0","2026-11-11","Paid","6","Current"
"INV-01044","2026-12","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U07","T087","Selin Aydin","2026-12-05","1525","1525","0","2026-12-04","Paid","0","Current"
"INV-01045","2026-01","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U08","T088","Kerem Koc","2026-01-05","1425","1425","0","2026-01-14","Paid Late","9","Current"
"INV-01046","2026-02","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U08","T088","Kerem Koc","2026-02-05","1425","1425","0","2026-02-06","Paid","1","Current"
"INV-01047","2026-03","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U08","T088","Kerem Koc","2026-03-05","1425","1425","0","2026-03-04","Paid","0","Current"
"INV-01048","2026-04","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U08","T088","Kerem Koc","2026-04-05","1425","0","1425","","Unpaid","270","90+ Days"
"INV-01049","2026-05","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U08","T088","Kerem Koc","2026-05-05","1425","1425","0","2026-05-22","Paid Late","17","Current"
"INV-01050","2026-06","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U08","T088","Kerem Koc","2026-06-05","1425","716","709","2026-06-24","Partial","209","90+ Days"
"INV-01051","2026-07","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U08","T088","Kerem Koc","2026-07-05","1425","1425","0","2026-07-02","Paid","0","Current"
"INV-01052","2026-08","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U08","T088","Kerem Koc","2026-08-05","1425","1425","0","2026-08-07","Paid","2","Current"
"INV-01053","2026-09","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U08","T088","Kerem Koc","2026-09-05","1425","1425","0","2026-09-15","Paid Late","10","Current"
"INV-01054","2026-10","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U08","T088","Kerem Koc","2026-10-05","1425","0","1425","","Unpaid","87","61-90 Days"
"INV-01055","2026-11","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U08","T088","Kerem Koc","2026-11-05","1425","0","1425","","Unpaid","56","31-60 Days"
"INV-01056","2026-12","P12","Metro Lofts","Uskudar","Selin Arslan","P12-U08","T088","Kerem Koc","2026-12-05","1425","1425","0","2026-12-10","Paid","5","Current"
